"presence","longitude","latitude","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","land_cover","species"
1,-122.8960919,42.4686306,12.4438333511353,20.9373340606689,4.92600011825562,608,101,10,62.6915016174316,286,45,49,254,15.3410005569458,46.2970771789551,666.498840332031,32.6360015869141,-0.5,33.1360015869141,4.99399995803833,20.8906669616699,"8","Western Meadowlark"
1,-119.6405983,44.55318,9.8323335647583,19.2586669921875,0.98933345079422,305,37,12,31.1515369415283,104,45,59,87,16.2293338775635,43.4916229248047,744.04296875,31.8759994506836,-5.44000005722046,37.3159980773926,1.62599992752075,19.0240001678467,"10","Western Meadowlark"
1,-122.6156492,42.4315779,11.6836671829224,20.0359992980957,4.25133323669434,636,101,11,58.0419998168945,285,51,51,251,15.6573333740234,46.8053741455078,658.863342285156,31.8880004882812,-1.56400001049042,33.4519996643066,4.34533357620239,20.0359992980957,"10","Western Meadowlark"
1,-120.8023167,43.0491961,7.38966655731201,16.3360004425049,-0.398000001907349,331,47,13,39.5943717956543,132,44,54,116,16.0033340454102,45.5468292236328,695.6416015625,28.3439998626709,-6.79199981689453,35.1360015869141,-0.0220000743865967,16.2213325500488,"10","Western Meadowlark"
1,-123.2477725,44.7189902,11.3648328781128,18.3266677856445,5.08200025558472,1198,213,15,70.8693084716797,589,70,75,553,12.0170001983643,44.6065330505371,539.227844238281,28.0400009155273,1.10000002384186,26.9400005340576,5.46933317184448,17.9566669464111,"12","Western Meadowlark"
1,-120.235159,42.523635,7.69049978256226,16.6420001983643,0.0766666755080223,341,39,13,30.9009780883789,116,47,47,108,14.5163335800171,43.4829063415527,691.512390136719,27.7479991912842,-5.63600015640259,33.3839988708496,0.629999935626984,16.6420001983643,"10","Western Meadowlark"
1,-123.170406,44.0639,11.787166595459,18.800666809082,5.50200033187866,1293,222,14,69.8631896972656,636,78,83,573,12.2509994506836,44.8032493591309,541.1728515625,28.5559997558594,1.21200001239777,27.3439998626709,5.95466661453247,18.449333190918,"13","Western Meadowlark"
1,-117.222708,45.395621,6.35900020599365,15.3386669158936,-2.49999976158142,381,52,20,27.9889812469482,128,71,97,93,16.4300003051758,44.8221282958984,724.214782714844,27.7040004730225,-8.95199966430664,36.6559982299805,9.59333324432373,14.8800001144409,"12","Western Meadowlark"
1,-122.638278,42.2032455,11.5156669616699,19.7866668701172,4.20133352279663,540,84,11,55.0039443969727,238,48,49,211,15.8059997558594,47.7061462402344,649.022644042969,31.4680004119873,-1.66400003433228,33.1319999694824,4.37799978256226,19.7113342285156,"10","Western Meadowlark"
1,-123.2700262,44.9592377,11.3050003051758,18.246000289917,5.04666662216187,1236,225,13,73.5641174316406,617,64,72,581,12.2239999771118,45.0206260681152,538.408813476562,28.1639995574951,1.01199996471405,27.1520004272461,5.39066648483276,17.9093322753906,"12","Western Meadowlark"
1,-122.850469,45.754063,11.1444997787476,17.7906665802002,4.71399974822998,1168,188,20,61.3647003173828,538,91,97,500,11.2303333282471,43.5419235229492,536.737365722656,26.2600002288818,0.467999994754791,25.7919998168945,5.11800003051758,17.716667175293,"9","Western Meadowlark"
1,-123.8507223,45.4862986,10.5340003967285,15.2453336715698,6.28266668319702,2206,349,35,62.3542137145996,1007,152,165,934,9.88333320617676,51.0397262573242,369.243713378906,21.3840007781982,2.01999998092651,19.3640003204346,6.5566668510437,14.9780006408691,"10","Western Meadowlark"
1,-121.0646045,44.3966465,8.46100044250488,16.9559993743896,0.684000194072723,303,43,14,37.8563957214355,121,45,52,105,16.2593326568604,46.7759895324707,668.394470214844,29.4479999542236,-5.31199979782104,34.7599983215332,1.14333343505859,16.8146667480469,"10","Western Meadowlark"
1,-122.8162265,42.4431506,12.5486669540405,21.1986675262451,4.81466674804688,535,89,10,59.3941497802734,246,44,44,215,15.3246669769287,45.8712463378906,681.244567871094,32.7120018005371,-0.695999979972839,33.4080009460449,4.87466669082642,21.1986675262451,"9","Western Meadowlark"
1,-117.938453,42.048816,7.60033321380615,17.6459999084473,-1.27333331108093,306,35,11,27.8000106811523,100,46,46,91,15.5026664733887,42.094783782959,770.103637695312,29.2520008087158,-7.57599973678589,36.8279991149902,-0.231999918818474,17.6459999084473,"10","Western Meadowlark"
1,-123.6683589,43.6273264,11.4758338928223,17.7299995422363,5.80866670608521,1526,255,14,70.4286880493164,736,79,83,682,11.6030006408691,45.839916229248,481.362365722656,27.0160007476807,1.7039999961853,25.3120002746582,6.33533334732056,17.2273330688477,"1","Western Meadowlark"
1,-118.0268864,45.4242548,8.66066646575928,17.8813343048096,-0.0160000324249268,519,66,16,37.2102355957031,193,63,75,176,14.2159996032715,41.2201347351074,725.640014648438,29.5200004577637,-4.96799993515015,34.4879989624023,0.505999982357025,17.4053344726562,"12","Western Meadowlark"
1,-122.5097103,42.2477898,7.95666694641113,15.8839998245239,1.53066670894623,954,164,12,64.9892501831055,449,64,64,410,14.6753339767456,47.2422523498535,600.141662597656,27.0440006256104,-4.01999998092651,31.064001083374,1.84533333778381,15.8839998245239,"1","Western Meadowlark"
1,-117.8808965,45.2227277,8.92933368682861,18.2119998931885,0.216666653752327,391,49,18,27.4221363067627,125,63,77,100,14.0080003738403,40.9734420776367,728.126220703125,29.431999206543,-4.75600004196167,34.1879997253418,12.0486669540405,17.6686668395996,"12","Western Meadowlark"
1,-120.0048959,45.7826593,12.1991662979126,22.6006660461426,2.20133328437805,217,34,5,49.0279541015625,95,24,24,85,13.0243330001831,37.2251434326172,826.444091796875,32.4039993286133,-2.58399987220764,34.9879989624023,2.71333336830139,22.6006660461426,"17","Western Meadowlark"
1,-120.3748369,45.6921738,11.4916667938232,21.4793338775635,1.86666667461395,236,40,5,55.3751564025879,110,24,24,97,12.561333656311,37.1989250183105,794.620666503906,31.1440010070801,-2.62400007247925,33.7680015563965,2.54266667366028,21.4793338775635,"10","Western Meadowlark"
1,-122.5976529,45.3708807,11.8544998168945,18.8446674346924,5.41066646575928,1201,194,20,60.0520782470703,549,95,97,505,10.8249998092651,42.1075172424316,554.222412109375,27.2199993133545,1.51199996471405,25.7080001831055,5.74066686630249,18.7600002288818,"13","Western Meadowlark"
1,-123.8265181,46.1602748,10.6875,15.8801584243774,6.14444446563721,1903,299,35,61.9426651000977,867,141,149,802,9.16785717010498,47.3966026306152,398.62841796875,21.5523815155029,2.20952367782593,19.3428573608398,6.51746034622192,15.4761905670166,"10","Western Meadowlark"
1,-118.8388837,45.7484643,10.8886671066284,20.6840000152588,1.63466668128967,329,42,10,35.9645614624023,119,41,44,108,13.021333694458,38.1231231689453,774.018371582031,31.007999420166,-3.14800000190735,34.1559982299805,2.16400003433228,20.2893333435059,"12","Western Meadowlark"
1,-122.9059356,42.3838762,12.736499786377,21.3179988861084,5.06599998474121,517,86,9,62.0516510009766,243,40,40,216,15.3836669921875,46.2082977294922,676.323425292969,32.8479995727539,-0.444000005722046,33.2919998168945,5.1046667098999,21.3179988861084,"9","Western Meadowlark"
1,-123.3367252,44.4082171,11.018500328064,17.7100009918213,4.96533346176147,1483,264,17,71.0533447265625,729,84,89,681,11.3283338546753,44.2443885803223,520.105285644531,26.6240005493164,1.01999998092651,25.6040000915527,5.36866664886475,17.3973331451416,"1","Western Meadowlark"
1,-123.4596434,42.4371911,12.2768335342407,19.8373336791992,5.33866691589355,1025,185,8,79.3347854614258,531,38,48,495,14.3463335037231,47.3476333618164,598.392028808594,30.996000289917,0.695999979972839,30.3000011444092,5.61800003051758,19.8099994659424,"8","Western Meadowlark"
1,-123.9215818,46.0861795,10.7654409408569,15.3441171646118,6.91470575332642,1849,291,34,61.9281234741211,845,139,147,780,8.64166641235352,49.6479682922363,347.516815185547,20.4176464080811,3.01176476478577,17.4058818817139,7.23431348800659,14.9196081161499,"8","Western Meadowlark"
1,-118.8726711,42.9752098,8.69033336639404,18.191333770752,-0.0739997997879982,244,28,10,24.9911212921143,76,40,48,61,17.0353336334229,45.597785949707,749.150085449219,30.5240001678467,-6.83599996566772,37.3600006103516,7.37400007247925,18.0733337402344,"10","Western Meadowlark"
1,-118.082205,45.400176,8.36766624450684,17.6000003814697,-0.312000066041946,520,65,16,36.464225769043,191,64,77,174,13.6433334350586,40.1983871459961,726.137390136719,28.8120002746582,-5.12800025939941,33.9400024414062,0.308666616678238,17.1639995574951,"9","Western Meadowlark"
1,-120.401557,45.380216,9.47933292388916,18.5926666259766,0.904666721820831,308,45,8,45.6580657958984,128,34,38,113,12.8053331375122,39.507999420166,722.538940429688,28.6520004272461,-3.75999999046326,32.4119987487793,1.47133338451385,18.3939990997314,"10","Western Meadowlark"
1,-118.160285,43.989212,7.90366649627686,18.2373332977295,-2.34600019454956,301,44,10,40.0253448486328,120,41,41,107,16.4540004730225,40.7478942871094,835.831665039062,31.0399990081787,-9.34000015258789,40.379997253418,-1.12199997901917,18.2373332977295,"10","Western Meadowlark"
1,-124.3262284,43.3651154,11.2988891601562,15.0877780914307,7.93444442749023,1644,270,14,69.5583572387695,781,83,90,726,8.80777740478516,54.2128295898438,295.452728271484,19.9266662597656,3.6800000667572,16.2466659545898,8.27888870239258,14.716667175293,"17","Western Meadowlark"
1,-118.8653905,42.8032954,8.42733383178711,17.6873340606689,-0.19399993121624,242,28,9,25.2281475067139,75,40,48,60,16.6000003814697,45.4545478820801,733.872009277344,29.9200000762939,-6.59999990463257,36.5200004577637,7.01466703414917,17.6793327331543,"10","Western Meadowlark"
1,-123.3214688,43.3832185,12.2639999389648,19.2859992980957,6.09066677093506,1158,190,13,68.2123107910156,555,66,71,504,13.2913331985474,46.8797035217285,541.0673828125,29.7959995269775,1.44400000572205,28.3519992828369,6.36733341217041,18.9726657867432,"13","Western Meadowlark"
1,-118.96856,42.799547,7.85733318328857,17.529333114624,-0.858666658401489,264,30,10,26.0869560241699,81,42,42,67,16.1893329620361,43.7786178588867,748.489440917969,29.7880001068115,-7.19199991226196,36.9799995422363,6.09666681289673,17.529333114624,"10","Western Meadowlark"
1,-123.0106439,44.1427766,11.3819999694824,18.3693332672119,5.32266664505005,1413,230,17,65.7118072509766,668,93,98,601,12.0939998626709,44.6536674499512,533.231079101562,28.1200008392334,1.03600001335144,27.0840015411377,5.67533302307129,17.9780006408691,"5","Western Meadowlark"
1,-119.8601022,45.1957416,8.83266639709473,17.6226673126221,0.757333338260651,378,49,12,36.2289047241211,137,46,55,122,13.9726667404175,42.2594566345215,691.035766601562,28.6440010070801,-4.42000007629395,33.0640029907227,1.36133337020874,17.4820003509521,"10","Western Meadowlark"
1,-119.217771,45.735292,11.6831665039062,21.5693340301514,2.14599990844727,256,34,6,41.052791595459,98,28,31,89,13.0670003890991,38.4233131408691,786.423400878906,31.3479995727539,-2.66000008583069,34.007999420166,2.67066669464111,21.0166664123535,"12","Western Meadowlark"
1,-123.165698,44.9143369,11.4488334655762,18.3460006713867,5.17466640472412,1084,194,13,71.270149230957,535,62,66,499,12.1256666183472,45.1506767272949,538.333923339844,28.0120010375977,1.15600001811981,26.8560009002686,5.53200006484985,18.0673332214355,"12","Western Meadowlark"
1,-117.12565,42.58164,8.48900032043457,18.9340000152588,-1.06533324718475,281,32,10,30.3211688995361,92,38,38,84,16.5006675720215,41.9650726318359,815.938293457031,31.5480003356934,-7.77199983596802,39.3199996948242,-0.147333264350891,18.9340000152588,"10","Western Meadowlark"
1,-117.772261,45.049456,7.29766654968262,17.0979995727539,-2.18533325195312,378,41,18,25.1515045166016,120,66,81,109,15.2493333816528,40.7649002075195,787.006530761719,29.3799991607666,-8.02799987792969,37.4079971313477,-1.432000041008,16.9686660766602,"10","Western Meadowlark"
1,-121.116544,43.361497,7.00150012969971,16.1599998474121,-1.40933322906494,280,39,11,40.9211730957031,114,39,48,99,18.4763336181641,47.7968063354492,722.28076171875,29.5599994659424,-9.0959997177124,38.6559982299805,-1.15799987316132,15.8373336791992,"10","Western Meadowlark"
1,-123.1295943,45.1961161,11.3836669921875,18.2113342285156,5.07800006866455,1043,187,11,72.3447723388672,516,53,61,489,12.0406665802002,45.0017433166504,537.578247070312,27.7560005187988,1,26.7560005187988,5.43733358383179,18.0193328857422,"12","Western Meadowlark"
1,-121.11032,44.62344,9.39400005340576,18.1433334350586,1.24399995803833,368,74,17,53.7994804382324,166,56,66,104,16.0873336791992,45.4752769470215,689.004638671875,30.9160003662109,-4.46000003814697,35.3759994506836,4.97200012207031,5.38400030136108,"10","Western Meadowlark"
1,-120.484113,44.831873,10.4364995956421,19.6840000152588,1.89333343505859,265,34,10,30.5467987060547,92,40,48,77,14.8610000610352,42.99560546875,724.120483398438,31.0359992980957,-3.52799987792969,34.5639991760254,2.38666677474976,19.3120002746582,"10","Western Meadowlark"
1,-118.8953237,45.1494539,6.80216646194458,15.6639995574951,-1.8493332862854,451,57,15,35.4242782592773,168,60,70,148,16.2583332061768,44.1754531860352,709.814697265625,28.5,-8.30399990081787,36.8040008544922,-1.19466662406921,15.3680000305176,"10","Western Meadowlark"
1,-119.9449925,44.5869421,6.66050004959106,15.3393335342407,-1.46466684341431,434,55,17,33.128719329834,159,61,74,140,15.2896671295166,43.8350524902344,688.372497558594,27.5799999237061,-7.30000019073486,34.8800010681152,-0.826000094413757,15.2906665802002,"10","Western Meadowlark"
1,-123.1580848,44.0370642,11.2866668701172,18.0793342590332,5.17400026321411,1379,233,16,68.7346038818359,670,86,90,605,11.9933338165283,44.8583679199219,526.097229003906,27.6480007171631,0.912000000476837,26.7360000610352,5.63266658782959,17.7846660614014,"13","Western Meadowlark"
1,-124.1009295,43.9690364,11.3453330993652,15.8726663589478,7.16599988937378,1918,314,21,67.665283203125,898,111,115,844,9.267333984375,50.4317207336426,354.202880859375,21.6960010528564,3.3199999332428,18.3760013580322,7.67333316802979,15.3459997177124,"11","Western Meadowlark"
1,-123.8220549,46.1900215,10.4836111068726,15.7944450378418,5.86777782440186,2016,320,36,62.738639831543,925,147,157,858,9.17277717590332,46.7998847961426,406.335083007812,21.4933338165283,1.8933333158493,19.6000003814697,6.28000020980835,15.35777759552,"5","Western Meadowlark"
1,-118.9944304,43.3666134,8.00500011444092,18.0219993591309,-1.54466664791107,255,30,10,30.2480430603027,88,38,45,79,16.4559993743896,43.0830459594727,795.299560546875,30.2600002288818,-7.93599987030029,38.1959991455078,-0.809333384037018,17.8033332824707,"10","Western Meadowlark"
1,-117.118426,43.437652,9.30366611480713,19.8733329772949,-0.85533332824707,283,30,10,28.577844619751,87,40,52,80,16.0673332214355,41.113956451416,842.014465332031,32.0999984741211,-6.98000001907349,39.0799980163574,8.52066707611084,19.4839992523193,"10","Western Meadowlark"
1,-120.646578,43.825705,6.67933320999146,15.6059999465942,-1.45333325862885,253,33,13,31.4595279693604,92,45,56,74,16.8740005493164,46.6235618591309,701.418640136719,28.1000003814697,-8.09200000762939,36.1920013427734,-1.04266667366028,15.3860006332397,"10","Western Meadowlark"
